D:\data\IMG\center_2019_08_15_20_27_48_528.jpg, D:\data\IMG\left_2019_08_15_20_27_48_528.jpg, D:\data\IMG\right_2019_08_15_20_27_48_528.jpg, -0.2248098, 1, 0, 15.56415
D:\data\IMG\center_2019_08_15_20_27_48_632.jpg, D:\data\IMG\left_2019_08_15_20_27_48_632.jpg, D:\data\IMG\right_2019_08_15_20_27_48_632.jpg, 0, 1, 0, 16.50131
D:\data\IMG\center_2019_08_15_20_27_48_733.jpg, D:\data\IMG\left_2019_08_15_20_27_48_733.jpg, D:\data\IMG\right_2019_08_15_20_27_48_733.jpg, -0.2525826, 1, 0, 17.71489
D:\data\IMG\center_2019_08_15_20_27_48_837.jpg, D:\data\IMG\left_2019_08_15_20_27_48_837.jpg, D:\data\IMG\right_2019_08_15_20_27_48_837.jpg, -0.2816266, 1, 0, 18.83649
D:\data\IMG\center_2019_08_15_20_27_48_938.jpg, D:\data\IMG\left_2019_08_15_20_27_48_938.jpg, D:\data\IMG\right_2019_08_15_20_27_48_938.jpg, 0, 1, 0, 19.72145
D:\data\IMG\center_2019_08_15_20_27_49_040.jpg, D:\data\IMG\left_2019_08_15_20_27_49_040.jpg, D:\data\IMG\right_2019_08_15_20_27_49_040.jpg, 0, 1, 0, 20.8292
D:\data\IMG\center_2019_08_15_20_27_49_141.jpg, D:\data\IMG\left_2019_08_15_20_27_49_141.jpg, D:\data\IMG\right_2019_08_15_20_27_49_141.jpg, 0, 1, 0, 21.76117
D:\data\IMG\center_2019_08_15_20_27_49_242.jpg, D:\data\IMG\left_2019_08_15_20_27_49_242.jpg, D:\data\IMG\right_2019_08_15_20_27_49_242.jpg, -0.2515422, 1, 0, 22.76365
D:\data\IMG\center_2019_08_15_20_27_49_346.jpg, D:\data\IMG\left_2019_08_15_20_27_49_346.jpg, D:\data\IMG\right_2019_08_15_20_27_49_346.jpg, -0.4204023, 1, 0, 23.59359
D:\data\IMG\center_2019_08_15_20_27_49_449.jpg, D:\data\IMG\left_2019_08_15_20_27_49_449.jpg, D:\data\IMG\right_2019_08_15_20_27_49_449.jpg, -0.1305065, 1, 0, 24.56659
D:\data\IMG\center_2019_08_15_20_27_49_550.jpg, D:\data\IMG\left_2019_08_15_20_27_49_550.jpg, D:\data\IMG\right_2019_08_15_20_27_49_550.jpg, -0.3511893, 1, 0, 25.51217
D:\data\IMG\center_2019_08_15_20_27_49_655.jpg, D:\data\IMG\left_2019_08_15_20_27_49_655.jpg, D:\data\IMG\right_2019_08_15_20_27_49_655.jpg, -0.4616436, 1, 0, 26.49838
D:\data\IMG\center_2019_08_15_20_27_49_758.jpg, D:\data\IMG\left_2019_08_15_20_27_49_758.jpg, D:\data\IMG\right_2019_08_15_20_27_49_758.jpg, -0.1555988, 1, 0, 27.45139
D:\data\IMG\center_2019_08_15_20_27_49_861.jpg, D:\data\IMG\left_2019_08_15_20_27_49_861.jpg, D:\data\IMG\right_2019_08_15_20_27_49_861.jpg, 0, 1, 0, 28.3672
D:\data\IMG\center_2019_08_15_20_27_49_962.jpg, D:\data\IMG\left_2019_08_15_20_27_49_962.jpg, D:\data\IMG\right_2019_08_15_20_27_49_962.jpg, -0.1643493, 1, 0, 29.28459
D:\data\IMG\center_2019_08_15_20_27_50_066.jpg, D:\data\IMG\left_2019_08_15_20_27_50_066.jpg, D:\data\IMG\right_2019_08_15_20_27_50_066.jpg, -0.1615113, 1, 0, 30.15791
D:\data\IMG\center_2019_08_15_20_27_50_169.jpg, D:\data\IMG\left_2019_08_15_20_27_50_169.jpg, D:\data\IMG\right_2019_08_15_20_27_50_169.jpg, 0, 1, 0, 30.18963
D:\data\IMG\center_2019_08_15_20_27_50_271.jpg, D:\data\IMG\left_2019_08_15_20_27_50_271.jpg, D:\data\IMG\right_2019_08_15_20_27_50_271.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2019_08_15_20_27_50_374.jpg, D:\data\IMG\left_2019_08_15_20_27_50_374.jpg, D:\data\IMG\right_2019_08_15_20_27_50_374.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2019_08_15_20_27_50_474.jpg, D:\data\IMG\left_2019_08_15_20_27_50_474.jpg, D:\data\IMG\right_2019_08_15_20_27_50_474.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2019_08_15_20_27_50_579.jpg, D:\data\IMG\left_2019_08_15_20_27_50_579.jpg, D:\data\IMG\right_2019_08_15_20_27_50_579.jpg, -0.2550102, 1, 0, 30.17339
D:\data\IMG\center_2019_08_15_20_27_50_680.jpg, D:\data\IMG\left_2019_08_15_20_27_50_680.jpg, D:\data\IMG\right_2019_08_15_20_27_50_680.jpg, -0.2997462, 1, 0, 30.18134
D:\data\IMG\center_2019_08_15_20_27_50_781.jpg, D:\data\IMG\left_2019_08_15_20_27_50_781.jpg, D:\data\IMG\right_2019_08_15_20_27_50_781.jpg, 0, 1, 0, 30.18754
D:\data\IMG\center_2019_08_15_20_27_50_884.jpg, D:\data\IMG\left_2019_08_15_20_27_50_884.jpg, D:\data\IMG\right_2019_08_15_20_27_50_884.jpg, 0, 1, 0, 30.18979
D:\data\IMG\center_2019_08_15_20_27_50_989.jpg, D:\data\IMG\left_2019_08_15_20_27_50_989.jpg, D:\data\IMG\right_2019_08_15_20_27_50_989.jpg, 0, 1, 0, 30.1895
D:\data\IMG\center_2019_08_15_20_27_51_088.jpg, D:\data\IMG\left_2019_08_15_20_27_51_088.jpg, D:\data\IMG\right_2019_08_15_20_27_51_088.jpg, 0, 1, 0, 30.19033
D:\data\IMG\center_2019_08_15_20_27_51_189.jpg, D:\data\IMG\left_2019_08_15_20_27_51_189.jpg, D:\data\IMG\right_2019_08_15_20_27_51_189.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2019_08_15_20_27_51_289.jpg, D:\data\IMG\left_2019_08_15_20_27_51_289.jpg, D:\data\IMG\right_2019_08_15_20_27_51_289.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2019_08_15_20_27_51_394.jpg, D:\data\IMG\left_2019_08_15_20_27_51_394.jpg, D:\data\IMG\right_2019_08_15_20_27_51_394.jpg, 0, 1, 0, 30.19024
D:\data\IMG\center_2019_08_15_20_27_51_499.jpg, D:\data\IMG\left_2019_08_15_20_27_51_499.jpg, D:\data\IMG\right_2019_08_15_20_27_51_499.jpg, -0.3139008, 1, 0, 30.16616
D:\data\IMG\center_2019_08_15_20_27_51_601.jpg, D:\data\IMG\left_2019_08_15_20_27_51_601.jpg, D:\data\IMG\right_2019_08_15_20_27_51_601.jpg, -0.02042612, 1, 0, 30.1901
D:\data\IMG\center_2019_08_15_20_27_51_703.jpg, D:\data\IMG\left_2019_08_15_20_27_51_703.jpg, D:\data\IMG\right_2019_08_15_20_27_51_703.jpg, 0, 1, 0, 30.19
D:\data\IMG\center_2019_08_15_20_27_51_806.jpg, D:\data\IMG\left_2019_08_15_20_27_51_806.jpg, D:\data\IMG\right_2019_08_15_20_27_51_806.jpg, 0, 1, 0, 30.19024
D:\data\IMG\center_2019_08_15_20_27_51_909.jpg, D:\data\IMG\left_2019_08_15_20_27_51_909.jpg, D:\data\IMG\right_2019_08_15_20_27_51_909.jpg, 0, 1, 0, 30.19026
D:\data\IMG\center_2019_08_15_20_27_52_010.jpg, D:\data\IMG\left_2019_08_15_20_27_52_010.jpg, D:\data\IMG\right_2019_08_15_20_27_52_010.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2019_08_15_20_27_52_115.jpg, D:\data\IMG\left_2019_08_15_20_27_52_115.jpg, D:\data\IMG\right_2019_08_15_20_27_52_115.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2019_08_15_20_27_52_216.jpg, D:\data\IMG\left_2019_08_15_20_27_52_216.jpg, D:\data\IMG\right_2019_08_15_20_27_52_216.jpg, -0.2485722, 1, 0, 30.17391
D:\data\IMG\center_2019_08_15_20_27_52_318.jpg, D:\data\IMG\left_2019_08_15_20_27_52_318.jpg, D:\data\IMG\right_2019_08_15_20_27_52_318.jpg, -0.1623395, 1, 0, 30.19
D:\data\IMG\center_2019_08_15_20_27_52_421.jpg, D:\data\IMG\left_2019_08_15_20_27_52_421.jpg, D:\data\IMG\right_2019_08_15_20_27_52_421.jpg, 0, 1, 0, 30.18928
D:\data\IMG\center_2019_08_15_20_27_52_522.jpg, D:\data\IMG\left_2019_08_15_20_27_52_522.jpg, D:\data\IMG\right_2019_08_15_20_27_52_522.jpg, 0, 1, 0, 30.19016
D:\data\IMG\center_2019_08_15_20_27_52_624.jpg, D:\data\IMG\left_2019_08_15_20_27_52_624.jpg, D:\data\IMG\right_2019_08_15_20_27_52_624.jpg, -0.08788799, 1, 0, 30.18904
D:\data\IMG\center_2019_08_15_20_27_52_729.jpg, D:\data\IMG\left_2019_08_15_20_27_52_729.jpg, D:\data\IMG\right_2019_08_15_20_27_52_729.jpg, -0.306756, 1, 0, 30.16978
D:\data\IMG\center_2019_08_15_20_27_52_832.jpg, D:\data\IMG\left_2019_08_15_20_27_52_832.jpg, D:\data\IMG\right_2019_08_15_20_27_52_832.jpg, -0.00890696, 1, 0, 30.18928
D:\data\IMG\center_2019_08_15_20_27_52_933.jpg, D:\data\IMG\left_2019_08_15_20_27_52_933.jpg, D:\data\IMG\right_2019_08_15_20_27_52_933.jpg, 0, 1, 0, 30.18994
D:\data\IMG\center_2019_08_15_20_27_53_035.jpg, D:\data\IMG\left_2019_08_15_20_27_53_035.jpg, D:\data\IMG\right_2019_08_15_20_27_53_035.jpg, -0.0163191, 1, 0, 30.19029
D:\data\IMG\center_2019_08_15_20_27_53_137.jpg, D:\data\IMG\left_2019_08_15_20_27_53_137.jpg, D:\data\IMG\right_2019_08_15_20_27_53_137.jpg, -0.3196536, 1, 0, 30.1669
D:\data\IMG\center_2019_08_15_20_27_53_240.jpg, D:\data\IMG\left_2019_08_15_20_27_53_240.jpg, D:\data\IMG\right_2019_08_15_20_27_53_240.jpg, -0.101882, 1, 0, 30.1918
D:\data\IMG\center_2019_08_15_20_27_53_344.jpg, D:\data\IMG\left_2019_08_15_20_27_53_344.jpg, D:\data\IMG\right_2019_08_15_20_27_53_344.jpg, 0, 1, 0, 30.1896
D:\data\IMG\center_2019_08_15_20_27_53_448.jpg, D:\data\IMG\left_2019_08_15_20_27_53_448.jpg, D:\data\IMG\right_2019_08_15_20_27_53_448.jpg, 0, 1, 0, 30.1896
D:\data\IMG\center_2019_08_15_20_27_53_554.jpg, D:\data\IMG\left_2019_08_15_20_27_53_554.jpg, D:\data\IMG\right_2019_08_15_20_27_53_554.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2019_08_15_20_27_53_656.jpg, D:\data\IMG\left_2019_08_15_20_27_53_656.jpg, D:\data\IMG\right_2019_08_15_20_27_53_656.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2019_08_15_20_27_53_760.jpg, D:\data\IMG\left_2019_08_15_20_27_53_760.jpg, D:\data\IMG\right_2019_08_15_20_27_53_760.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2019_08_15_20_27_53_861.jpg, D:\data\IMG\left_2019_08_15_20_27_53_861.jpg, D:\data\IMG\right_2019_08_15_20_27_53_861.jpg, 0, 1, 0, 30.19032
D:\data\IMG\center_2019_08_15_20_27_53_965.jpg, D:\data\IMG\left_2019_08_15_20_27_53_965.jpg, D:\data\IMG\right_2019_08_15_20_27_53_965.jpg, -0.1222146, 1, 0, 30.18622
D:\data\IMG\center_2019_08_15_20_27_54_068.jpg, D:\data\IMG\left_2019_08_15_20_27_54_068.jpg, D:\data\IMG\right_2019_08_15_20_27_54_068.jpg, -0.307455, 1, 0, 30.16971
D:\data\IMG\center_2019_08_15_20_27_54_172.jpg, D:\data\IMG\left_2019_08_15_20_27_54_172.jpg, D:\data\IMG\right_2019_08_15_20_27_54_172.jpg, -0.008797454, 1, 0, 30.18909
D:\data\IMG\center_2019_08_15_20_27_54_277.jpg, D:\data\IMG\left_2019_08_15_20_27_54_277.jpg, D:\data\IMG\right_2019_08_15_20_27_54_277.jpg, 0, 1, 0, 30.19003
D:\data\IMG\center_2019_08_15_20_27_54_379.jpg, D:\data\IMG\left_2019_08_15_20_27_54_379.jpg, D:\data\IMG\right_2019_08_15_20_27_54_379.jpg, 0, 1, 0, 30.19034
D:\data\IMG\center_2019_08_15_20_27_54_484.jpg, D:\data\IMG\left_2019_08_15_20_27_54_484.jpg, D:\data\IMG\right_2019_08_15_20_27_54_484.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2019_08_15_20_27_54_585.jpg, D:\data\IMG\left_2019_08_15_20_27_54_585.jpg, D:\data\IMG\right_2019_08_15_20_27_54_585.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2019_08_15_20_27_54_688.jpg, D:\data\IMG\left_2019_08_15_20_27_54_688.jpg, D:\data\IMG\right_2019_08_15_20_27_54_688.jpg, -0.2284149, 1, 0, 30.17628
D:\data\IMG\center_2019_08_15_20_27_54_791.jpg, D:\data\IMG\left_2019_08_15_20_27_54_791.jpg, D:\data\IMG\right_2019_08_15_20_27_54_791.jpg, -0.1935267, 1, 0, 30.18809
D:\data\IMG\center_2019_08_15_20_27_54_894.jpg, D:\data\IMG\left_2019_08_15_20_27_54_894.jpg, D:\data\IMG\right_2019_08_15_20_27_54_894.jpg, 0, 1, 0, 30.1895
D:\data\IMG\center_2019_08_15_20_27_54_998.jpg, D:\data\IMG\left_2019_08_15_20_27_54_998.jpg, D:\data\IMG\right_2019_08_15_20_27_54_998.jpg, 0, 1, 0, 30.19022
D:\data\IMG\center_2019_08_15_20_27_55_102.jpg, D:\data\IMG\left_2019_08_15_20_27_55_102.jpg, D:\data\IMG\right_2019_08_15_20_27_55_102.jpg, 0, 1, 0, 30.19042
D:\data\IMG\center_2019_08_15_20_27_55_207.jpg, D:\data\IMG\left_2019_08_15_20_27_55_207.jpg, D:\data\IMG\right_2019_08_15_20_27_55_207.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2019_08_15_20_27_55_309.jpg, D:\data\IMG\left_2019_08_15_20_27_55_309.jpg, D:\data\IMG\right_2019_08_15_20_27_55_309.jpg, 0, 1, 0, 30.19053
D:\data\IMG\center_2019_08_15_20_27_55_412.jpg, D:\data\IMG\left_2019_08_15_20_27_55_412.jpg, D:\data\IMG\right_2019_08_15_20_27_55_412.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2019_08_15_20_27_55_515.jpg, D:\data\IMG\left_2019_08_15_20_27_55_515.jpg, D:\data\IMG\right_2019_08_15_20_27_55_515.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2019_08_15_20_27_55_617.jpg, D:\data\IMG\left_2019_08_15_20_27_55_617.jpg, D:\data\IMG\right_2019_08_15_20_27_55_617.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2019_08_15_20_27_55_719.jpg, D:\data\IMG\left_2019_08_15_20_27_55_719.jpg, D:\data\IMG\right_2019_08_15_20_27_55_719.jpg, -0.250578, 1, 0, 30.17405
D:\data\IMG\center_2019_08_15_20_27_55_823.jpg, D:\data\IMG\left_2019_08_15_20_27_55_823.jpg, D:\data\IMG\right_2019_08_15_20_27_55_823.jpg, -0.1699287, 1, 0, 30.1893
D:\data\IMG\center_2019_08_15_20_27_55_925.jpg, D:\data\IMG\left_2019_08_15_20_27_55_925.jpg, D:\data\IMG\right_2019_08_15_20_27_55_925.jpg, 0, 1, 0, 30.18921
D:\data\IMG\center_2019_08_15_20_27_56_027.jpg, D:\data\IMG\left_2019_08_15_20_27_56_027.jpg, D:\data\IMG\right_2019_08_15_20_27_56_027.jpg, -0.0763251, 1, 0, 30.1899
D:\data\IMG\center_2019_08_15_20_27_56_130.jpg, D:\data\IMG\left_2019_08_15_20_27_56_130.jpg, D:\data\IMG\right_2019_08_15_20_27_56_130.jpg, -0.3762966, 1, 0, 30.16138
D:\data\IMG\center_2019_08_15_20_27_56_232.jpg, D:\data\IMG\left_2019_08_15_20_27_56_232.jpg, D:\data\IMG\right_2019_08_15_20_27_56_232.jpg, -0.1598823, 1, 0, 30.19144
D:\data\IMG\center_2019_08_15_20_27_56_337.jpg, D:\data\IMG\left_2019_08_15_20_27_56_337.jpg, D:\data\IMG\right_2019_08_15_20_27_56_337.jpg, 0, 1, 0, 30.18941
D:\data\IMG\center_2019_08_15_20_27_56_441.jpg, D:\data\IMG\left_2019_08_15_20_27_56_441.jpg, D:\data\IMG\right_2019_08_15_20_27_56_441.jpg, -0.0596463, 1, 0, 30.19003
D:\data\IMG\center_2019_08_15_20_27_56_544.jpg, D:\data\IMG\left_2019_08_15_20_27_56_544.jpg, D:\data\IMG\right_2019_08_15_20_27_56_544.jpg, -0.2455136, 1, 0, 30.17739
D:\data\IMG\center_2019_08_15_20_27_56_645.jpg, D:\data\IMG\left_2019_08_15_20_27_56_645.jpg, D:\data\IMG\right_2019_08_15_20_27_56_645.jpg, 0, 1, 0, 30.18914
D:\data\IMG\center_2019_08_15_20_27_56_748.jpg, D:\data\IMG\left_2019_08_15_20_27_56_748.jpg, D:\data\IMG\right_2019_08_15_20_27_56_748.jpg, 0, 1, 0, 30.19
D:\data\IMG\center_2019_08_15_20_27_56_852.jpg, D:\data\IMG\left_2019_08_15_20_27_56_852.jpg, D:\data\IMG\right_2019_08_15_20_27_56_852.jpg, 0, 1, 0, 30.19027
D:\data\IMG\center_2019_08_15_20_27_56_953.jpg, D:\data\IMG\left_2019_08_15_20_27_56_953.jpg, D:\data\IMG\right_2019_08_15_20_27_56_953.jpg, 0, 1, 0, 30.19033
D:\data\IMG\center_2019_08_15_20_27_57_058.jpg, D:\data\IMG\left_2019_08_15_20_27_57_058.jpg, D:\data\IMG\right_2019_08_15_20_27_57_058.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2019_08_15_20_27_57_162.jpg, D:\data\IMG\left_2019_08_15_20_27_57_162.jpg, D:\data\IMG\right_2019_08_15_20_27_57_162.jpg, 0, 1, 0, 30.19048
D:\data\IMG\center_2019_08_15_20_27_57_264.jpg, D:\data\IMG\left_2019_08_15_20_27_57_264.jpg, D:\data\IMG\right_2019_08_15_20_27_57_264.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2019_08_15_20_27_57_364.jpg, D:\data\IMG\left_2019_08_15_20_27_57_364.jpg, D:\data\IMG\right_2019_08_15_20_27_57_364.jpg, 0, 1, 0, 30.18968
D:\data\IMG\center_2019_08_15_20_27_57_467.jpg, D:\data\IMG\left_2019_08_15_20_27_57_467.jpg, D:\data\IMG\right_2019_08_15_20_27_57_467.jpg, -0.2772189, 1, 0, 30.1707
D:\data\IMG\center_2019_08_15_20_27_57_569.jpg, D:\data\IMG\left_2019_08_15_20_27_57_569.jpg, D:\data\IMG\right_2019_08_15_20_27_57_569.jpg, -0.1263381, 1, 0, 30.19094
D:\data\IMG\center_2019_08_15_20_27_57_673.jpg, D:\data\IMG\left_2019_08_15_20_27_57_673.jpg, D:\data\IMG\right_2019_08_15_20_27_57_673.jpg, 0, 1, 0, 30.18951
D:\data\IMG\center_2019_08_15_20_27_57_773.jpg, D:\data\IMG\left_2019_08_15_20_27_57_773.jpg, D:\data\IMG\right_2019_08_15_20_27_57_773.jpg, 0, 1, 0, 30.19022
D:\data\IMG\center_2019_08_15_20_27_57_874.jpg, D:\data\IMG\left_2019_08_15_20_27_57_874.jpg, D:\data\IMG\right_2019_08_15_20_27_57_874.jpg, 0, 1, 0, 30.19027
D:\data\IMG\center_2019_08_15_20_27_57_975.jpg, D:\data\IMG\left_2019_08_15_20_27_57_975.jpg, D:\data\IMG\right_2019_08_15_20_27_57_975.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2019_08_15_20_27_58_078.jpg, D:\data\IMG\left_2019_08_15_20_27_58_078.jpg, D:\data\IMG\right_2019_08_15_20_27_58_078.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2019_08_15_20_27_58_178.jpg, D:\data\IMG\left_2019_08_15_20_27_58_178.jpg, D:\data\IMG\right_2019_08_15_20_27_58_178.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2019_08_15_20_27_58_279.jpg, D:\data\IMG\left_2019_08_15_20_27_58_279.jpg, D:\data\IMG\right_2019_08_15_20_27_58_279.jpg, 0, 1, 0, 30.19033
